id,place,weight_lbs,grower_name,city,state_prov,country,gpc_site,seed_mother,pollinator_father,ott,est_weight,pct_chart,variety,weight_kg,weight_class
2600-P,2,2001.7931063044816,VEFSD,Houston,Florida,France,National Pumpkin Festival,1855 C,1673 J,460,1874,6,Kabocha,907.9973386748625,Medium
2837-P,60,1970.5637557478624,LTUTY,Houston,New York,France,Local Pumpkin Festival,1990 I,1956 R,454,1858,11,Kabocha,893.8319550971844,Medium
2538-P,8,1963.394450779073,KRNYS,Paris,California,Mexico,National Pumpkin Festival,1471 L,1711 X,437,1649,21,Queensland Blue,890.5800157177813,Medium
2809-P,100,1960.8542387057096,XQKYB,Paris,Florida,Mexico,Regional Pumpkin Festival,1036 W,1772 S,439,1729,18,Kikuza,889.4277958430002,Medium
2752-P,91,1893.9434398179872,XGIWE,New York,California,USA,National Pumpkin Festival,1589 S,1816 A,431,1622,14,Kabocha,859.0775927539204,Medium
2326-P,95,1862.5012044504283,PASTL,Chicago,New York,France,National Pumpkin Festival,1936 D,1889 Z,443,1728,8,Kikuza,844.8156463290786,Medium
2760-P,99,1855.9031983627008,HOKPP,Nottingham,New York,USA,Local Pumpkin Festival,1683 Q,1652 S,453,1767,10,Kabocha,841.8228435517342,Medium
2719-P,18,1853.6693657534197,RQVJH,New York,Florida,Mexico,Local Pumpkin Festival,1960 F,1279 A,458,1894,2,Kikuza,840.8095949508252,Medium
2397-P,71,1815.8108129855243,WBZPX,Los Angeles,New York,France,Regional Pumpkin Festival,1096 T,1380 R,452,1767,1,Kikuza,823.6372582837299,Medium
2909-P,98,1790.438058476895,XWYBE,Los Angeles,California,USA,Local Pumpkin Festival,1505 D,1577 K,455,1818,1,Queensland Blue,812.1283798206518,Medium
2240-P,17,1796.548416182585,EJGGA,Houston,Texas,USA,Regional Pumpkin Festival,1249 U,1594 N,433,1688,9,Kabocha,814.8999891930911,Medium
2158-P,78,1774.7252794569358,UHVEV,New York,Texas,Mexico,Regional Pumpkin Festival,1716 Z,1172 L,423,1512,19,Kabocha,805.0011889594305,Medium
2091-P,17,1752.5848363284022,TCACA,New York,New York,France,National Pumpkin Festival,1759 I,1348 V,451,1770,-2,Pumpkin Pie,794.9584610798726,Medium
2948-P,71,1740.8896189881489,WFXND,Houston,Texas,France,National Pumpkin Festival,1673 J,1595 G,420,1512,15,Kikuza,789.6536040560724,Medium
2890-P,21,1740.5996717335656,JMHWQ,Houston,New York,France,National Pumpkin Festival,1087 R,1995 R,426,1601,7,Queensland Blue,789.5220863009715,Medium
2178-P,75,1744.1907825460655,MURNK,Paris,Texas,Mexico,Local Pumpkin Festival,1238 B,1513 F,432,1671,5,Kabocha,791.150985436635,Medium
2217-P,45,1721.5469460375607,VQVQM,Los Angeles,Texas,USA,Regional Pumpkin Festival,1257 K,1277 H,432,1595,12,Pumpkin Pie,780.8799223470692,Medium
2956-P,100,1718.9291022773832,COYRN,Houston,California,Mexico,Regional Pumpkin Festival,1611 R,1230 P,440,1653,-1,Kikuza,779.6924893602028,Medium
2298-P,23,1712.8992284927515,SHITY,Chicago,Texas,USA,National Pumpkin Festival,1641 A,1269 W,432,1643,0,Queensland Blue,776.9573868504841,Medium
2421-P,95,1699.6128740618003,CPHPK,Chicago,Florida,Mexico,Regional Pumpkin Festival,1224 E,2000 T,437,1626,5,Queensland Blue,770.9308027714401,Medium
2144-P,19,1686.7333063157275,DAVAW,Paris,New York,Mexico,Regional Pumpkin Festival,1439 K,1686 S,427,1589,4,Pumpkin Pie,765.0887338783634,Medium
2204-P,39,1687.766362153925,VXRYL,New York,New York,USA,National Pumpkin Festival,1853 S,1250 D,425,1575,2,Kikuza,765.5573197421231,Medium
2826-P,84,1672.2353269821033,XPFYM,Houston,Texas,France,Regional Pumpkin Festival,1156 B,1658 E,430,1593,10,Kabocha,758.5125664364662,Medium
2378-P,53,1685.909761622548,LQGKZ,Chicago,Florida,Mexico,Local Pumpkin Festival,1508 B,1578 R,417,1522,14,Kabocha,764.7151805938948,Medium
2988-P,78,1655.2946783229709,QJXME,Houston,California,France,Local Pumpkin Festival,1667 H,1306 R,405,1400,17,Pumpkin Pie,750.828423729873,Medium
2729-P,88,1651.3191168960184,FHRTX,Chicago,Texas,Mexico,National Pumpkin Festival,1209 B,1420 G,431,1672,-6,Queensland Blue,749.0251408710988,Medium
2637-P,94,1657.8541890457273,QCQRH,Chicago,Texas,France,Regional Pumpkin Festival,1198 L,1762 P,419,1544,12,Kikuza,751.9893973176295,Medium
2912-P,67,1642.7536630062386,BAFXK,Chicago,Florida,France,National Pumpkin Festival,1059 I,1874 M,423,1516,6,Queensland Blue,745.1399195103257,Medium
2539-P,66,1626.655707703903,ASCRU,Los Angeles,Texas,USA,Regional Pumpkin Festival,1674 N,1316 A,431,1612,6,Pumpkin Pie,737.8380157688288,Medium
2368-P,41,1619.4690016778186,QHRMD,Nottingham,Texas,France,Regional Pumpkin Festival,1926 Y,1921 X,423,1575,2,Kabocha,734.5781834090451,Medium
2770-P,5,1626.1926389820874,IQZXG,New York,Florida,USA,Regional Pumpkin Festival,1265 M,1361 Q,439,1695,0,Kikuza,737.627971501163,Medium
2594-P,49,1617.6998107070103,NQUWP,Los Angeles,California,Mexico,Local Pumpkin Festival,1677 T,1942 G,404,1406,17,Pumpkin Pie,733.7756925382142,Medium
2620-P,50,1596.280094847642,NICFQ,New York,Texas,France,Local Pumpkin Festival,1298 I,1088 D,404,1434,17,Kikuza,724.0598807821316,Medium
2398-P,95,1587.4977981802076,BFEBQ,Chicago,Florida,France,Regional Pumpkin Festival,1577 B,1847 D,413,1457,9,Queensland Blue,720.0763012721567,Medium
2266-P,21,1583.6403925605118,KEKQS,Paris,New York,Mexico,National Pumpkin Festival,1420 H,1749 L,433,1668,-1,Queensland Blue,718.3266129423076,Medium
2749-P,51,1579.6684859078375,LBOMK,Los Angeles,Texas,Mexico,Regional Pumpkin Festival,1814 S,1607 X,413,1432,6,Kabocha,716.5249878599078,Medium
2712-P,91,1593.27051958628,NPJSC,Nottingham,Texas,France,Local Pumpkin Festival,1555 R,1196 J,427,1584,-2,Kikuza,722.6947615201799,Medium
2478-P,88,1588.0982353650031,KOVSR,Nottingham,Texas,Mexico,National Pumpkin Festival,1187 G,1461 Z,409,1437,15,Kikuza,720.3486547756825,Medium
2713-P,1,1572.4239908698946,GOSGV,Chicago,Texas,France,Regional Pumpkin Festival,1717 M,1965 N,412,1457,12,Kikuza,713.2389428666572,Medium
2674-P,95,1561.0850092517212,WOORM,Los Angeles,New York,Mexico,National Pumpkin Festival,1108 B,1844 F,402,1402,14,Queensland Blue,708.0956715165067,Medium
2939-P,76,1555.145470389165,FGCKP,Chicago,New York,USA,Regional Pumpkin Festival,1619 Z,1034 Q,414,1478,7,Kabocha,705.4015442047621,Medium
2631-P,63,1547.4322006620466,RSLSL,Los Angeles,California,USA,Local Pumpkin Festival,1029 N,1701 T,417,1479,2,Pumpkin Pie,701.9028667626991,Medium
2441-P,30,1539.1629115268588,MFPAJ,Nottingham,California,Mexico,National Pumpkin Festival,1500 A,1908 P,400,1395,12,Kabocha,698.1519833652909,Medium
2512-P,74,1535.1131143998357,ONZEQ,New York,New York,Mexico,Local Pumpkin Festival,1868 O,1375 I,395,1311,20,Queensland Blue,696.3150277868502,Medium
2034-P,71,1542.4664128450677,HYPDP,New York,Florida,USA,National Pumpkin Festival,1227 X,1889 G,418,1495,-2,Pumpkin Pie,699.65042513522,Medium
2370-P,79,1529.6071678623557,IGBXH,New York,New York,Mexico,Regional Pumpkin Festival,1993 Z,1229 Y,416,1523,-2,Kabocha,693.8175744850216,Medium
2937-P,29,1522.23160581477,DBNQE,Nottingham,California,Mexico,Regional Pumpkin Festival,1546 G,1129 H,413,1507,3,Queensland Blue,690.4720785447332,Medium
2756-P,42,1515.7534863930196,LQJAA,Chicago,Texas,Mexico,National Pumpkin Festival,1747 H,1798 U,421,1523,-1,Kabocha,687.5336553999825,Medium
2466-P,73,1523.8009475311264,JJPBS,Paris,Texas,France,Local Pumpkin Festival,1496 P,1017 J,395,1359,8,Queensland Blue,691.1839193925387,Medium
2975-P,69,1520.1884268242866,YJSON,Paris,New York,USA,Local Pumpkin Festival,1020 Y,1179 T,403,1380,8,Kabocha,689.5453089000817,Medium
2564-P,7,1507.0528045091778,KAUTC,Paris,Texas,USA,National Pumpkin Festival,1593 Q,1902 B,419,1505,1,Pumpkin Pie,683.587095702927,Medium
2498-P,98,1520.3636915991085,IDPXC,Houston,New York,Mexico,Regional Pumpkin Festival,1140 T,1638 T,395,1298,18,Kikuza,689.6248075998228,Medium
2360-P,17,1507.4196706423536,PINDW,Paris,Florida,France,Regional Pumpkin Festival,1940 C,1797 I,402,1352,8,Kikuza,683.7535032460064,Medium
2080-P,15,1507.8521213885397,MSDCQ,Nottingham,New York,Mexico,Regional Pumpkin Festival,1441 B,1994 R,430,1614,-9,Queensland Blue,683.9496594448705,Medium
2360-P,89,1496.9711638418958,AWJTF,Houston,California,Mexico,Local Pumpkin Festival,1748 G,1432 B,400,1378,6,Pumpkin Pie,679.0141441493731,Medium
2738-P,8,1481.6919348863885,ISKEU,Paris,New York,France,Local Pumpkin Festival,1139 F,1097 I,415,1445,1,Kabocha,672.0836081289867,Medium
2388-P,100,1476.21568430122,THLPS,Houston,California,Mexico,Regional Pumpkin Festival,1713 A,1108 J,415,1489,1,Kabocha,669.599624673559,Medium
2008-P,15,1483.8534613717347,EWIVW,Paris,Texas,USA,National Pumpkin Festival,1049 L,1893 K,386,1248,23,Kabocha,673.0640592505279,Medium
2050-P,98,1466.1224475726483,XLALI,Houston,New York,USA,Regional Pumpkin Festival,1210 M,1774 J,390,1267,17,Kikuza,665.0214132393727,Medium
2174-P,49,1463.1320214308798,GDWGU,Chicago,Texas,France,National Pumpkin Festival,1088 F,1980 A,416,1532,-7,Kikuza,663.6649798648756,Medium
2195-P,68,1466.1258732592687,UOJLL,Paris,Florida,Mexico,Regional Pumpkin Festival,1741 T,1202 K,406,1437,3,Queensland Blue,665.0229671034182,Medium
2507-P,73,1464.6471088953317,NTFQF,Chicago,Florida,Mexico,Local Pumpkin Festival,1473 V,1453 S,395,1273,19,Kikuza,664.3522114180513,Medium
2860-P,35,1445.347686363384,RAIIK,New York,Texas,USA,Local Pumpkin Festival,1228 T,1500 L,409,1441,-4,Kabocha,655.59814775294,Medium
2213-P,34,1461.6611909521744,YRZLX,Houston,New York,Mexico,Regional Pumpkin Festival,1181 Z,1772 O,405,1417,3,Queensland Blue,662.9978229263787,Medium
2015-P,20,1444.441080945544,GHAPE,Nottingham,California,USA,National Pumpkin Festival,1670 Z,1598 X,384,1202,21,Kabocha,655.1869187882512,Medium
2812-P,99,1453.923653475009,LPPNF,Paris,New York,USA,National Pumpkin Festival,1026 G,1482 R,411,1415,2,Kabocha,659.4881378270362,Medium
2182-P,63,1436.7045256458223,VJKDI,Chicago,New York,USA,National Pumpkin Festival,1993 C,1332 O,402,1327,14,Kikuza,651.6776791967399,Medium
2074-P,24,1449.885737972334,HYHHS,Chicago,New York,USA,National Pumpkin Festival,1403 S,1404 V,407,1447,-2,Kikuza,657.6565716583469,Medium
2709-P,50,1442.4384106528014,AVIYS,Los Angeles,California,France,National Pumpkin Festival,1900 Q,1409 S,405,1359,4,Kikuza,654.2785235648255,Medium
2011-P,12,1431.2586547359824,FKLTX,New York,Florida,USA,Local Pumpkin Festival,1408 W,1889 I,426,1542,-9,Kabocha,649.2074757190037,Medium
2144-P,52,1436.8856174843386,XTVAF,Chicago,New York,France,National Pumpkin Festival,1481 Y,1001 Z,0,2,5,Kabocha,651.7598210059562,Medium
2681-P,33,1425.9480598093942,COXZR,Paris,New York,USA,Local Pumpkin Festival,1506 Z,1989 F,414,1430,3,Kikuza,646.7986323450627,Medium
2903-P,18,1417.3550638742745,NZZVX,New York,Texas,Mexico,Regional Pumpkin Festival,1001 U,1160 A,404,1404,2,Queensland Blue,642.9009181328599,Medium
2032-P,23,1416.426532397978,HFJBD,Paris,Florida,USA,Local Pumpkin Festival,1973 V,1516 L,395,1333,3,Pumpkin Pie,642.4797436834637,Medium
2396-P,93,1419.8681929074228,QEMXP,Paris,New York,France,Regional Pumpkin Festival,1305 R,1097 S,424,1532,-11,Pumpkin Pie,644.0408533572637,Medium
2942-P,73,1403.652727019973,YDXHF,New York,California,USA,Regional Pumpkin Festival,1544 K,1135 A,420,1505,-2,Kabocha,636.6856477544436,Medium
2623-P,51,1408.6329572573304,BTIIM,Chicago,Florida,France,National Pumpkin Festival,1581 G,1233 Q,409,1412,3,Pumpkin Pie,638.9446403482671,Medium
2941-P,91,1393.760865682736,SAOKH,Houston,California,Mexico,National Pumpkin Festival,1437 R,1015 V,430,1581,-15,Kikuza,632.1987785867636,Medium
2878-P,66,1403.8862211378291,DPIKI,Los Angeles,California,France,National Pumpkin Festival,1609 Q,1503 W,401,1324,7,Kabocha,636.7915588183502,Medium
2649-P,59,1397.632660754025,ARWWN,Chicago,Florida,USA,National Pumpkin Festival,1831 A,1131 P,403,1411,-2,Queensland Blue,633.9549938567397,Medium
2916-P,69,1405.8006641995162,EGYYR,Nottingham,Florida,Mexico,Regional Pumpkin Festival,1233 J,1221 K,418,1511,-12,Pumpkin Pie,637.6599348755869,Medium
2714-P,84,1394.463544987142,VXPEL,Nottingham,New York,Mexico,National Pumpkin Festival,1636 L,1876 Q,407,1405,-3,Kabocha,632.5175082978077,Medium
2705-P,13,1379.5031802905723,BLWDU,Nottingham,New York,France,Regional Pumpkin Festival,1328 Y,1896 K,396,1308,11,Kabocha,625.7316065543613,Medium
2658-P,71,1389.3906318526715,EEHBY,Chicago,California,USA,Regional Pumpkin Festival,1044 X,1735 G,393,1335,4,Kabocha,630.2164754833169,Medium
2656-P,36,1376.6900234250352,FXLWT,Paris,New York,France,Local Pumpkin Festival,1788 H,1613 N,411,1486,-11,Kikuza,624.4555811054086,Medium
2656-P,5,1366.6067353965714,XWLRP,Paris,Florida,USA,Regional Pumpkin Festival,1278 Q,1923 P,391,1235,10,Queensland Blue,619.8818823220016,Medium
2529-P,14,1371.1604567551983,NLFUU,Houston,California,France,Local Pumpkin Festival,1396 J,1343 Y,413,1424,-5,Queensland Blue,621.9474139005039,Medium
2798-P,86,1358.7897026268763,CWTLE,Houston,New York,USA,Regional Pumpkin Festival,1162 U,1031 Q,-4,-5,-4,Kabocha,616.3361387939301,Medium
2382-P,45,1357.9009298738092,XCNKJ,Houston,New York,France,National Pumpkin Festival,1567 D,1464 Z,400,1374,0,Kabocha,615.9329985833209,Medium
2106-P,11,1357.5509227421137,FJXRK,Los Angeles,New York,France,Local Pumpkin Festival,1717 R,1937 J,421,1583,-13,Queensland Blue,615.7742381484409,Medium
2620-P,43,1349.0688784755766,MZEEQ,Los Angeles,Florida,Mexico,Local Pumpkin Festival,1604 G,1837 V,388,1281,8,Queensland Blue,611.9268507254938,Medium
2515-P,59,1335.40605563391,GMKJF,Nottingham,New York,Mexico,Local Pumpkin Festival,1907 P,2000 Z,377,1151,17,Pumpkin Pie,605.7295035870965,Medium
2831-P,78,1332.4482500785962,USKBJ,Nottingham,California,USA,Local Pumpkin Festival,1429 W,1724 Y,399,1304,5,Pumpkin Pie,604.3878666496506,Medium
2789-P,47,1340.1501578213647,KDJVZ,New York,Florida,USA,Local Pumpkin Festival,1854 T,1103 B,384,1259,1,Pumpkin Pie,607.8813903865084,Medium
2102-P,75,1345.399230254814,ZGHNF,Paris,California,Mexico,Regional Pumpkin Festival,1812 Y,1811 T,405,1359,0,Kikuza,610.2623276497416,Medium
2815-P,28,1345.7124642618,HACNQ,Paris,California,USA,Local Pumpkin Festival,1613 X,1009 P,377,1192,12,Kikuza,610.4044080894384,Medium
2896-P,31,1334.7878981791437,TZMCJ,Nottingham,New York,USA,Regional Pumpkin Festival,1174 G,1120 T,399,1296,7,Kikuza,605.4491123108742,Medium
2403-P,7,1317.3080839503557,CBESO,Houston,California,USA,Local Pumpkin Festival,1737 P,1271 Z,-5,-4,-3,Kikuza,597.5204084152098,Medium
2442-P,49,1313.5670955311507,BIXAL,Paris,New York,Mexico,Regional Pumpkin Festival,1402 U,1158 H,392,1256,4,Kabocha,595.8235259961657,Medium
2594-P,29,1321.1622989103198,RWAVI,Chicago,California,Mexico,Local Pumpkin Festival,1487 Y,1962 W,383,1182,14,Queensland Blue,599.2686494873298,Medium
2453-P,69,1307.3329792393372,YGONM,Chicago,New York,Mexico,Local Pumpkin Festival,1375 K,1016 B,382,1193,12,Pumpkin Pie,592.9957807191295,Medium
2132-P,56,1323.762867171317,XVTOF,New York,California,France,Local Pumpkin Festival,1421 Y,1579 N,420,1497,-9,Pumpkin Pie,600.448246445972,Medium
2409-P,74,1302.432481459342,PFPBX,Nottingham,California,Mexico,Local Pumpkin Festival,1055 Z,1422 Y,402,1335,1,Kabocha,590.7729541301059,Medium
2089-P,16,1302.0751937814057,EXLVF,New York,Texas,Mexico,Local Pumpkin Festival,1362 H,1387 H,384,1244,10,Kabocha,590.6108912976954,Medium
2103-P,99,1315.709201884456,UKVKF,Los Angeles,New York,France,Local Pumpkin Festival,1024 M,1580 S,392,1316,0,Pumpkin Pie,596.7951683011742,Medium
2612-P,45,1304.2966788019985,SSICJ,Nottingham,Texas,France,Local Pumpkin Festival,1394 U,1090 P,404,1408,-4,Pumpkin Pie,591.6185391311561,Medium
2089-P,46,1298.0716672930866,DBXXF,Nottingham,Texas,Mexico,Local Pumpkin Festival,1839 R,1693 K,402,1376,-10,Pumpkin Pie,588.7949237108057,Medium
2433-P,96,1297.5385996093974,UDSRO,Houston,Florida,Mexico,Regional Pumpkin Festival,1705 K,1776 I,384,1244,1,Queensland Blue,588.5531284740258,Medium
2933-P,100,1294.3354687374083,RMLIB,Chicago,California,France,National Pumpkin Festival,1378 S,1022 S,384,1192,5,Pumpkin Pie,587.1002139355385,Medium
2750-P,56,1295.4510429296645,FJFEX,New York,California,France,Local Pumpkin Festival,1129 W,1665 S,384,1247,7,Kabocha,587.6062294645524,Medium
2959-P,97,1283.987058230303,FCVFZ,Chicago,Texas,USA,National Pumpkin Festival,1292 U,1870 S,397,1335,-6,Queensland Blue,582.4062577167996,Medium
2669-P,54,1290.0827895244583,OQOCZ,Paris,New York,France,Local Pumpkin Festival,1545 F,1787 Q,396,1346,-4,Queensland Blue,585.1712326659781,Medium
2550-P,78,1295.8940108614042,QEYSK,Chicago,California,USA,Local Pumpkin Festival,1314 B,1226 R,391,1288,5,Kabocha,587.807156174646,Medium
2839-P,32,1287.9058959437534,PLLIL,Paris,Florida,Mexico,Local Pumpkin Festival,1207 W,1013 Z,397,1333,-3,Kikuza,584.183811152919,Medium
2875-P,6,1282.8046339703724,MTFSO,Houston,Texas,France,National Pumpkin Festival,1475 W,1494 T,387,1216,7,Pumpkin Pie,581.8699195318892,Medium
2167-P,79,1267.4680111119524,PKUDV,New York,Texas,USA,Local Pumpkin Festival,1569 Q,1704 Z,405,1357,-4,Kikuza,574.9133500962927,Medium
2515-P,33,1261.5357536086813,NRPGJ,Chicago,Texas,France,National Pumpkin Festival,1810 A,1204 V,394,1297,-4,Kabocha,572.2225255508689,Medium
2412-P,71,1266.0906578795984,YZOSH,Los Angeles,Florida,France,National Pumpkin Festival,1343 Z,1550 G,5,0,4,Queensland Blue,574.2885936889228,Medium
2341-P,44,1262.1476355418563,VNZHP,Los Angeles,Florida,France,Regional Pumpkin Festival,1805 N,1780 F,387,1208,5,Pumpkin Pie,572.5000703007016,Medium
2104-P,3,1259.536182493344,NDBOE,New York,Florida,France,National Pumpkin Festival,1832 P,1279 W,396,1291,-3,Pumpkin Pie,571.315536089521,Medium
2962-P,2,1250.3971943128854,AHPKV,Nottingham,California,France,Regional Pumpkin Festival,1348 D,1115 Y,407,1389,-9,Pumpkin Pie,567.1701641627703,Medium
2354-P,3,1263.4727474220097,HKFHD,Los Angeles,California,France,National Pumpkin Festival,1846 B,1797 M,1,-4,-1,Kikuza,573.1011304486442,Medium
2341-P,88,1246.902576955035,JIHLL,Chicago,Florida,France,Local Pumpkin Festival,1281 A,1094 M,406,1427,-14,Kikuza,565.5850336861882,Medium
2805-P,28,1255.6906193880363,ZAMDM,Houston,Texas,USA,Regional Pumpkin Festival,1148 T,1029 F,385,1262,1,Queensland Blue,569.5712194294582,Medium
2810-P,36,1257.745630024001,QMOIQ,Paris,Texas,France,National Pumpkin Festival,1521 W,1951 V,381,1215,-1,Queensland Blue,570.5033558138466,Medium
2021-P,90,1247.9694826332852,FOERG,Paris,Texas,Mexico,National Pumpkin Festival,1488 R,1964 Z,393,1343,-11,Kikuza,566.0689735665972,Medium
2023-P,91,1238.9985052468255,QYOCD,Los Angeles,California,USA,National Pumpkin Festival,1757 N,1779 U,377,1191,9,Kikuza,561.999809991918,Medium
2612-P,15,1249.142195461318,ISYFB,Chicago,California,Mexico,National Pumpkin Festival,1788 R,1942 Q,389,1286,1,Kabocha,566.6009067236901,Medium
2097-P,57,1236.869935065508,POBPD,Houston,Texas,USA,Regional Pumpkin Festival,1957 Z,1723 F,376,1183,7,Queensland Blue,561.0343075862338,Medium
2166-P,17,1231.8076961701736,LGSRV,Houston,Texas,USA,Local Pumpkin Festival,1287 T,1391 A,395,1357,-7,Queensland Blue,558.7381165212214,Medium
2759-P,89,1243.6126936748624,WXHLT,New York,Florida,Mexico,Local Pumpkin Festival,1553 I,1480 W,385,1268,-6,Kikuza,564.0927689493682,Medium
2628-P,100,1225.3896846203131,FZIQO,Nottingham,California,USA,Local Pumpkin Festival,1443 X,1574 C,389,1255,-5,Queensland Blue,555.8269578262971,Medium
2739-P,49,1227.1691280538216,TPWUH,New York,Florida,Mexico,Local Pumpkin Festival,1957 K,1249 H,392,1280,-1,Queensland Blue,556.634099132189,Medium
2534-P,98,1236.5850716987625,NBXNK,New York,Florida,USA,Local Pumpkin Festival,1063 E,2000 I,379,1185,7,Kikuza,560.905095841985,Medium
2719-P,73,1220.895886959508,JRCGB,New York,New York,France,Local Pumpkin Festival,1210 G,1525 V,399,1313,-7,Kikuza,553.7886071577371,Medium
2842-P,52,1217.6769430480897,DIIUH,Los Angeles,New York,USA,Regional Pumpkin Festival,1653 C,1129 H,399,1360,-6,Pumpkin Pie,552.3285199510691,Medium
2943-P,88,1218.402887522243,OJGBF,New York,Florida,France,Regional Pumpkin Festival,1884 U,1735 F,369,1133,7,Queensland Blue,552.6578025569892,Medium
2562-P,30,1211.1288709491491,WDHOV,Nottingham,California,Mexico,Regional Pumpkin Festival,1707 L,1268 E,387,1274,-10,Pumpkin Pie,549.3583668315664,Medium
2432-P,46,1209.253703112714,WVKDL,Houston,New York,Mexico,Local Pumpkin Festival,1900 L,1664 Y,360,1045,21,Kabocha,548.5078057023021,Medium
2661-P,53,1194.101737426594,NKWQX,New York,New York,Mexico,Local Pumpkin Festival,1138 Y,1319 X,398,1295,-11,Kabocha,541.6349952828036,Medium
2663-P,25,1210.7558377264068,XMXOB,Chicago,Texas,Mexico,Regional Pumpkin Festival,1889 H,1801 C,4,-3,4,Queensland Blue,549.1891619459963,Medium
2570-P,99,1205.1171726211903,GELGZ,New York,New York,USA,National Pumpkin Festival,1412 S,1146 I,347,961,30,Queensland Blue,546.631508563591,Medium
2511-P,17,1195.0645289951935,RGGXC,Nottingham,New York,USA,Local Pumpkin Festival,1350 E,1583 D,387,1264,-4,Queensland Blue,542.0717098359878,Medium
2779-P,41,1189.0473791472614,XYQBN,Chicago,New York,Mexico,Local Pumpkin Festival,1498 H,1525 O,362,1078,16,Kabocha,539.3423788021646,Medium
